DDCTransactionId42808B364BE56504B1454E967DEFEB71_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.37.27, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.627048ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId839F70544D347AFE513B9FB841286698_158, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_730EB88C4DC52E20E2729B97E16F3__113C38F36EB224851E231FFBB12DCA68B54F672C, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.121836ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_198, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultParticle.uasset, FlushAsyncLoading=0.074819ms, FlushStreamingFunc=0.004306ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.079457ms, TagPackageExports=0.331070ms, BeginCacheForCookedPlatformData=0.006292ms, SerializeImports=11.659298ms, GatherLocalizableTextData=0.016555ms, MarkNames=0.010595ms, SerializeSummary=1.447108ms, SerializeNames=0.128455ms, SerializeGatherableTextData=0.004303ms, BuildExportMap=1.454391ms, SortExportsNonSeekfree=0.022516ms, SortExportsSeekfreeConstructor=0.011586ms, SortExportsSeekfreeInner=3.122985ms, SortExportsSeekfree=0.010926ms, BuildDependencyMap=0.012580ms, SerializeImportMap=0.007283ms, SerializeExportMap=0.004303ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020526ms, SerializeExports=0.997514ms, SerializeBulkData=0.462506ms, AsyncWrite=1.186226ms, UnaccountedTime=0.129446ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_199, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cylinder.uasset, FlushAsyncLoading=0.015892ms, FlushStreamingFunc=0.005960ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.214867ms, TagPackageExports=0.060588ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.078794ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.005294ms, SerializeSummary=0.011258ms, SerializeNames=0.057939ms, SerializeGatherableTextData=0.016551ms, BuildExportMap=0.048004ms, SortExportsNonSeekfree=0.021189ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.757158ms, SortExportsSeekfree=0.004970ms, BuildDependencyMap=0.010259ms, SerializeImportMap=0.004306ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018209ms, SerializeExports=0.316836ms, SerializeBulkData=0.010591ms, AsyncWrite=1.698062ms, UnaccountedTime=0.114549ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_200, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/BasicShapeMaterial.uasset, FlushAsyncLoading=0.012249ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.098992ms, TagPackageExports=0.996523ms, BeginCacheForCookedPlatformData=0.023175ms, SerializeImports=0.429727ms, GatherLocalizableTextData=0.004306ms, MarkNames=0.004634ms, SerializeSummary=0.011258ms, SerializeNames=0.717428ms, SerializeGatherableTextData=0.005960ms, BuildExportMap=0.020195ms, SortExportsNonSeekfree=0.009932ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.983942ms, SortExportsSeekfree=0.004966ms, BuildDependencyMap=0.010595ms, SerializeImportMap=0.004303ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.030793ms, SerializeExports=0.727359ms, SerializeBulkData=0.017546ms, AsyncWrite=0.144348ms, UnaccountedTime=0.114881ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_345, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_68__9965A5687AA107202640F70D9EA7F82A18E57840, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=8201 bytes, Retrieved=true, Duration=0.133753ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_346, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E640A4FE4A758DF2074DB09BE57EBB6__393F2F8D269A14564FBA07D01F4CBE10B2026531, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=3262 bytes, Retrieved=true, Duration=0.091046ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_347, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_E640A4FE4A758DF20__16208C6B066E93CE6EE8A997B4616800716FF071, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.064559ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Maps/Untitled.umap, AllOfLoadPackage_Duration=32.467067ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.001326ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=61.028164ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.345640ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.773713ms, SavePackageCacheForCookedPlatformData_HitCount=4, SaveCookedPackage_Duration=150.167502ms, SaveCookedPackage_HitCount=3, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_348, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CF42979D4C189447D5D7398920532__FA29B1CED598FE8B243F816407EA6167D0320F6B, StartTime=2015.11.29-16.37.49, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_122, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CF42979D4C189447D5D7398920532__FA29B1CED598FE8B243F816407EA6167D0320F6B, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.204600ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_349, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__A8C14F18E7E9A1A4263B5C5028300A2EDB52C0CC, StartTime=2015.11.29-16.37.49, HierarchicalDDC, Duration=0.121836ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_350, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_95FE44BC4C3AF942427110AA6A3EE7FD__3BF779AAA01A235AD3B2A1E8DC9D366F2AF6BA79, StartTime=2015.11.29-16.37.49, HierarchicalDDC, Duration=0.009600ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId930B5BBA48A0886109F1B8AD2E4C1458_109, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_95FE44BC4C3AF942427110AA6A3EE7FD__3BF779AAA01A235AD3B2A1E8DC9D366F2AF6BA79, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=0.100974ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId839F70544D347AFE513B9FB841286698_159, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__A8C14F18E7E9A1A4263B5C5028300A2EDB52C0CC, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=0.185728ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_351, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__180FBC1BE4B11B218B12B7F09E88F9D93D83EBED, StartTime=2015.11.29-16.37.49, HierarchicalDDC, Duration=0.011589ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_352, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_60A352CF43B9EDDA32242EBD348626C__6236DDF59DF4D12389D6AFF8BB7D1B1CFF62AB8C, StartTime=2015.11.29-16.37.49, HierarchicalDDC, Duration=0.022516ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId930B5BBA48A0886109F1B8AD2E4C1458_110, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_60A352CF43B9EDDA32242EBD348626C__6236DDF59DF4D12389D6AFF8BB7D1B1CFF62AB8C, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=12037 bytes, Retrieved=true, Duration=0.101969ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_353, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_FEB885274856E350932B72921DDDDFD__5F0F36A6D6499DB500E06D9B75B9A0565206D537, StartTime=2015.11.29-16.37.49, HierarchicalDDC, Duration=0.016883ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId839F70544D347AFE513B9FB841286698_160, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__8ADA033149FC574A58919A3192C37EBB99415E75, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.134744ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId930B5BBA48A0886109F1B8AD2E4C1458_111, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_60A352CF43B9EDDA32242EBD348626C__0C8996B189BBA92BF73AB02547363578140F4B49, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=0.262208ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId839F70544D347AFE513B9FB841286698_161, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__6A64E03EE1DB0A8876A1BA5420E6B4C294B61BC8, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.081111ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId839F70544D347AFE513B9FB841286698_162, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_FEB885274856E350932B72921DDDDFD__5F0F36A6D6499DB500E06D9B75B9A0565206D537, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=11452 bytes, Retrieved=true, Duration=2.906464ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId930B5BBA48A0886109F1B8AD2E4C1458_112, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_60A352CF43B9EDDA32242EBD348626C__B53D784E9F2D31EA888250F37247E803D6942EF6, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=8.278083ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_123, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__180FBC1BE4B11B218B12B7F09E88F9D93D83EBED, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=3851 bytes, Retrieved=true, Duration=8.334033ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId930B5BBA48A0886109F1B8AD2E4C1458_113, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__F82D9ADAA16895507DF87F5B973533D8D78E18AF, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.040390ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId839F70544D347AFE513B9FB841286698_163, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__B2A2D6A5E89F2F114F64EA2F640572F12B346643, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.226784ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_201, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Maps/Untitled.umap, FlushAsyncLoading=0.018537ms, FlushStreamingFunc=0.005960ms, BlockTillAllRequestsFinished=0.004634ms, ResetLoadersForSaveUnMarkAllObjects=0.435024ms, TagPackageExports=0.775032ms, BeginCacheForCookedPlatformData=1.645751ms, SerializeImports=1.121666ms, GatherLocalizableTextData=0.030458ms, MarkNames=0.034433ms, SerializeSummary=0.013903ms, SerializeNames=0.209238ms, SerializeGatherableTextData=0.005629ms, BuildExportMap=2.264187ms, SortExportsNonSeekfree=0.195000ms, SortExportsSeekfreeConstructor=0.010926ms, SortExportsSeekfreeInner=33.347710ms, SortExportsSeekfree=0.010267ms, BuildDependencyMap=0.052638ms, SerializeImportMap=0.028800ms, SerializeExportMap=0.011258ms, SerializeDependencyMap=0.004966ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016220ms, SerializeExports=47.358936ms, SerializeBulkData=0.404570ms, AsyncWrite=0.915408ms, UnaccountedTime=2.343647ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_202, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MapTemplates/SM_Template_Map_Floor.uasset, FlushAsyncLoading=0.083100ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.006624ms, ResetLoadersForSaveUnMarkAllObjects=0.131100ms, TagPackageExports=0.139710ms, BeginCacheForCookedPlatformData=0.009604ms, SerializeImports=0.093360ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.005297ms, SerializeSummary=0.011586ms, SerializeNames=0.036750ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.022180ms, SortExportsNonSeekfree=0.008941ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=1.275614ms, SortExportsSeekfree=0.006951ms, BuildDependencyMap=0.011921ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.003640ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.305247ms, SerializeExports=0.084423ms, SerializeBulkData=0.012912ms, AsyncWrite=0.074822ms, UnaccountedTime=41.005367ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId42808B364BE56504B1454E967DEFEB71_354, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__6C60276B70B9624A2973ABC8BB661D66EB844E8D, StartTime=2015.11.29-16.37.49, HierarchicalDDC, Duration=0.013571ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionIdB5AC738C4C415B950018F6937AF7C6EC_124, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__6C60276B70B9624A2973ABC8BB661D66EB844E8D, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=0.194669ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId839F70544D347AFE513B9FB841286698_164, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__E5BDE673A03B9A061D3CB540CC12BEAC0CAC6739, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.198971ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_203, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/EmptyActor.uasset, FlushAsyncLoading=0.012252ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.004634ms, ResetLoadersForSaveUnMarkAllObjects=0.175137ms, TagPackageExports=0.072505ms, BeginCacheForCookedPlatformData=0.038072ms, SerializeImports=0.059925ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.004634ms, SerializeSummary=0.010595ms, SerializeNames=0.022512ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.218175ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002652ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.088394ms, SerializeExports=0.114217ms, SerializeBulkData=0.012584ms, AsyncWrite=0.119515ms, UnaccountedTime=0.462174ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
DDCTransactionId930B5BBA48A0886109F1B8AD2E4C1458_114, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_9E839E0E4933277AAB67FB869C14F9A__7BC1922C2E345D1ABB0D1BC46468CD9FFCA2B7A5, StartTime=2015.11.29-16.37.49, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.592615ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Blueprints/TimeInterface.uasset, AllOfLoadPackage_Duration=0.047673ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.018869ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.057939ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.036087ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.779328ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_204, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Blueprints/TimeInterface.uasset, FlushAsyncLoading=0.021517ms, FlushStreamingFunc=0.004634ms, BlockTillAllRequestsFinished=0.004970ms, ResetLoadersForSaveUnMarkAllObjects=0.125807ms, TagPackageExports=2.249293ms, BeginCacheForCookedPlatformData=0.008605ms, SerializeImports=0.046019ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.006288ms, SerializeSummary=0.009935ms, SerializeNames=0.016883ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.029799ms, SortExportsNonSeekfree=0.021517ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.186063ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.010926ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.025496ms, SerializeExports=0.028804ms, SerializeBulkData=0.009269ms, AsyncWrite=0.062905ms, UnaccountedTime=0.089057ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonGameMode.uasset, AllOfLoadPackage_Duration=9.508334ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.010263ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051975ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.028141ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.928303ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_205, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonGameMode.uasset, FlushAsyncLoading=0.011917ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.085086ms, TagPackageExports=0.500910ms, BeginCacheForCookedPlatformData=0.006292ms, SerializeImports=0.056282ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.007614ms, SerializeSummary=0.008941ms, SerializeNames=0.027809ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.049993ms, SortExportsNonSeekfree=0.014234ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=6.236371ms, SortExportsSeekfree=0.010263ms, BuildDependencyMap=0.016551ms, SerializeImportMap=0.005625ms, SerializeExportMap=0.003975ms, SerializeDependencyMap=0.003971ms, SerializeStringAssetReferenceMap=0.002980ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018209ms, SerializeExports=0.041716ms, SerializeBulkData=0.012912ms, AsyncWrite=0.089720ms, UnaccountedTime=0.175137ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonCharacter.uasset, AllOfLoadPackage_Duration=0.059262ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=3.778506ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.064559ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=6.841566ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=619.753569ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_206, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonCharacter.uasset, FlushAsyncLoading=0.024166ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.005297ms, ResetLoadersForSaveUnMarkAllObjects=0.838604ms, TagPackageExports=226.053772ms, BeginCacheForCookedPlatformData=0.072833ms, SerializeImports=3.271967ms, GatherLocalizableTextData=0.012580ms, MarkNames=0.115875ms, SerializeSummary=0.016224ms, SerializeNames=0.438336ms, SerializeGatherableTextData=0.002980ms, BuildExportMap=1.150470ms, SortExportsNonSeekfree=12.408841ms, SortExportsSeekfreeConstructor=0.026818ms, SortExportsSeekfreeInner=22.211834ms, SortExportsSeekfree=0.035092ms, BuildDependencyMap=0.736631ms, SerializeImportMap=0.036418ms, SerializeExportMap=0.058267ms, SerializeDependencyMap=0.026483ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023838ms, SerializeExports=3.129277ms, SerializeBulkData=0.021849ms, AsyncWrite=0.106275ms, UnaccountedTime=0.277437ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/ThirdPersonOverview.uasset, AllOfLoadPackage_Duration=5.316325ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.002980ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005960ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.058271ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.019204ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.938908ms, SaveCookedPackage_HitCount=1, RunGuid=RunID697C0FA6499A27424CC642B474DED645
SavePackageTransactionId1E96395B475C8054992019A3AAD4F191_207, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/ThirdPersonOverview.uasset, FlushAsyncLoading=0.013240ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.107266ms, TagPackageExports=0.163548ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.147659ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004966ms, SerializeSummary=0.009932ms, SerializeNames=0.235390ms, SerializeGatherableTextData=0.004634ms, BuildExportMap=0.021521ms, SortExportsNonSeekfree=0.005957ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.316173ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.007950ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002977ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011921ms, SerializeExports=0.166196ms, SerializeBulkData=0.010926ms, AsyncWrite=0.070851ms, UnaccountedTime=0.703521ms, RunGuid=RunID697C0FA6499A27424CC642B474DED645
