DDCTransactionId8AC1FA334196812AD52900884CAD1BD5_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.01-14.24.27, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.522099ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_136, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Tutorial_DM.uasset, FlushAsyncLoading=0.007618ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.107598ms, TagPackageExports=1.423601ms, BeginCacheForCookedPlatformData=0.006955ms, SerializeImports=1.447108ms, GatherLocalizableTextData=0.006620ms, MarkNames=0.005297ms, SerializeSummary=0.009600ms, SerializeNames=0.073168ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011921ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=2.292991ms, SortExportsSeekfree=0.010926ms, BuildDependencyMap=0.010263ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.003640ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019532ms, SerializeExports=1.510345ms, SerializeBulkData=0.017546ms, AsyncWrite=0.211224ms, UnaccountedTime=0.088725ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_137, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMeshes/EditorCube.uasset, FlushAsyncLoading=0.009932ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.086408ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.065554ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.007614ms, SerializeNames=0.033770ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.014566ms, SortExportsNonSeekfree=0.007946ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.400927ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.055950ms, SerializeBulkData=0.007946ms, AsyncWrite=0.051979ms, UnaccountedTime=0.063565ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_138, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/MaterialEditorTutorial.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.077140ms, TagPackageExports=0.307232ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.383049ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004638ms, SerializeSummary=0.008605ms, SerializeNames=0.080783ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.018541ms, SortExportsNonSeekfree=0.004966ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.430390ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022512ms, SerializeExports=0.450917ms, SerializeBulkData=0.009604ms, AsyncWrite=0.070851ms, UnaccountedTime=0.083428ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_139, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/TutorialMaterial.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.112232ms, TagPackageExports=0.217512ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.254925ms, GatherLocalizableTextData=0.004966ms, MarkNames=0.003971ms, SerializeSummary=0.007283ms, SerializeNames=0.040390ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.007614ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.474423ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=0.372119ms, SerializeBulkData=0.011921ms, AsyncWrite=0.083759ms, UnaccountedTime=0.092369ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_140, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/ParticleSystemEditorTutorial.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.065219ms, TagPackageExports=0.163548ms, BeginCacheForCookedPlatformData=0.004638ms, SerializeImports=0.247307ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.005297ms, SerializeSummary=0.163879ms, SerializeNames=0.056945ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.019200ms, SortExportsNonSeekfree=0.005629ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.326768ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011586ms, SerializeExports=0.165205ms, SerializeBulkData=0.007946ms, AsyncWrite=0.060584ms, UnaccountedTime=0.076145ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId8AC1FA334196812AD52900884CAD1BD5_189, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__1505695EACEF450B2360F157025789324808F0DA, StartTime=2015.11.01-14.24.32, HierarchicalDDC, Duration=0.012252ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_17, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__1505695EACEF450B2360F157025789324808F0DA, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.111572ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__19C07A42E8FFF97ABC69C34699A576D945BD4355, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.555538ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_141, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/TutorialParticleSystem.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.071842ms, TagPackageExports=0.131767ms, BeginCacheForCookedPlatformData=0.006620ms, SerializeImports=0.212550ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.014897ms, SerializeSummary=0.009272ms, SerializeNames=0.109252ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.169508ms, SortExportsNonSeekfree=0.304252ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=1.072668ms, SortExportsSeekfree=0.006620ms, BuildDependencyMap=0.019204ms, SerializeImportMap=0.005629ms, SerializeExportMap=0.007946ms, SerializeDependencyMap=0.003643ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014901ms, SerializeExports=0.120178ms, SerializeBulkData=0.008605ms, AsyncWrite=0.650555ms, UnaccountedTime=0.088725ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__13B1A9B7BAD5E041E94F1297BAC2994831BCC747, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.207581ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A1C52E6A43A1109B0752B4B5980EA23D__47F65D18336D505959807819EE470740C5B0779E, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.071511ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_142, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/M_smoke_subUV_blackbody.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.117533ms, TagPackageExports=0.320807ms, BeginCacheForCookedPlatformData=0.006624ms, SerializeImports=0.390001ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.008941ms, SerializeSummary=0.008609ms, SerializeNames=0.074159ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.115212ms, SortExportsNonSeekfree=0.104617ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=1.056444ms, SortExportsSeekfree=0.004966ms, BuildDependencyMap=0.014570ms, SerializeImportMap=0.004303ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017218ms, SerializeExports=0.496935ms, SerializeBulkData=0.009932ms, AsyncWrite=0.107929ms, UnaccountedTime=0.107270ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId8AC1FA334196812AD52900884CAD1BD5_190, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__79EA3066C05F876B5B83AAF3F2792679C0B0BD18, StartTime=2015.11.01-14.24.32, HierarchicalDDC, Duration=0.019532ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_143, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/T_SmokeSubUV_8X8.uasset, FlushAsyncLoading=0.006624ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.160899ms, TagPackageExports=0.082437ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.057608ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.009600ms, SerializeNames=0.019863ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.294652ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.004966ms, SerializeExportMap=0.002977ms, SerializeDependencyMap=0.004638ms, SerializeStringAssetReferenceMap=0.003640ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.057276ms, SerializeExports=0.499915ms, SerializeBulkData=0.070520ms, AsyncWrite=0.123821ms, UnaccountedTime=0.203278ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_29, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__79EA3066C05F876B5B83AAF3F2792679C0B0BD18, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.148319ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_18, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__A0C5FAA70C9D1F7FBDCF20FBA9C2B95CACCFBAC6, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=1.423933ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_23, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__7E6587768D291C2DD39DBF683F7B093F6EEEA5B0, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=5.247463ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_19, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__9209AC813937D05A33648E084F51F5CDEDFAA6F7, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.391655ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3648AA2A4A658DE90371B081D8DC7__9024C3FF7AA8FAC8E5F28E06510B42EAEFCD0F19, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.146665ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId8AC1FA334196812AD52900884CAD1BD5_191, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__389E3E4629443564C58A30B0EE957E4A834EE893, StartTime=2015.11.01-14.24.32, HierarchicalDDC, Duration=0.011917ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdF151322242C1417F1298B29FB7F07E01_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__389E3E4629443564C58A30B0EE957E4A834EE893, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.119187ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_144, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/T_soft_smoke.uasset, FlushAsyncLoading=0.008937ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.097007ms, TagPackageExports=0.061579ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.052307ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.008605ms, SerializeNames=0.013243ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009935ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.156928ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013907ms, SerializeExports=0.047009ms, SerializeBulkData=0.026487ms, AsyncWrite=0.078462ms, UnaccountedTime=0.144679ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__728CB71FAFD2E4C073DBD859949037CB00598117, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.291675ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionIdECD9F46D4B5B1F29A649BFA0835B1BC0_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__10B419121147129CD66800CC97EDE0AD2FF2BC3B, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.110578ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
DDCTransactionId7A7F7F504E0975C62F07C8BC27495AF0_30, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_91A201FE4781221C42DEDE91696E4__3DBDECE29606A698D5C4A0999706EDB1D150A05A, StartTime=2015.11.01-14.24.32, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.820391ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_145, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/PersonaAnimEditorTutorial.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.063896ms, TagPackageExports=0.010263ms, BeginCacheForCookedPlatformData=0.002980ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_146, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/PersonaAnimEditorWalkthrough.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.001989ms, ResetLoadersForSaveUnMarkAllObjects=0.055619ms, TagPackageExports=0.177454ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.161890ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.005629ms, SerializeSummary=0.006620ms, SerializeNames=0.066545ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.023175ms, SortExportsNonSeekfree=0.005297ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.396952ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009600ms, SerializeExports=0.172157ms, SerializeBulkData=0.008278ms, AsyncWrite=0.056282ms, UnaccountedTime=0.072174ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_147, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/NewBlendSpace1D.uasset, FlushAsyncLoading=0.009272ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.114217ms, TagPackageExports=0.015892ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.029463ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005297ms, SerializeSummary=0.006951ms, SerializeNames=0.028141ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.036418ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.368148ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.020195ms, SerializeBulkData=0.007283ms, AsyncWrite=0.055954ms, UnaccountedTime=0.082105ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_148, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/Tutorial_Idle.uasset, FlushAsyncLoading=0.008609ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.145670ms, TagPackageExports=0.188712ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.202946ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004303ms, SerializeSummary=0.006620ms, SerializeNames=0.023507ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.010923ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.499252ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.205595ms, SerializeBulkData=0.008609ms, AsyncWrite=0.061911ms, UnaccountedTime=0.068862ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_149, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/TutorialTPP_Skeleton.uasset, FlushAsyncLoading=0.011589ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.072505ms, TagPackageExports=0.025492ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.046682ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.008941ms, SerializeNames=0.061579ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.095017ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005625ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.046019ms, SerializeBulkData=0.007283ms, AsyncWrite=0.063233ms, UnaccountedTime=0.065554ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
SavePackageTransactionId7DE22BBC470FA0AAEF3E3FA3EC234ECE_150, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/SubEditors/TutorialAssets/Character/Tutorial_Walk_Fwd.uasset, FlushAsyncLoading=0.005957ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.125147ms, TagPackageExports=0.101969ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.112236ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003971ms, SerializeSummary=0.005629ms, SerializeNames=0.021517ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.006288ms, SortExportsSeekfreeInner=0.396624ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011586ms, SerializeExports=0.114221ms, SerializeBulkData=0.007614ms, AsyncWrite=0.054296ms, UnaccountedTime=19.399061ms, RunGuid=RunIDAD40816248FF34A7903D23BEB2C28AE0
